,Id,Name,Nationality,Gender,DateAcquired
133329,67280,Raúl Marroquin,Colombian,Male,2017
133330,67283,Polit-Sheer-Form Office (PSFO),0,0,0
133331,67285,Keiichi Tanaami,Japanese,Male,2016
133336,67288,Whitfield Lovell,American,Male,2016
133337,67310,Adam Khalil,American,Male,0
133338,67311,Zack Khalil,American,Male,0
133339,67344,Zilia Sánchez,Cuban,Female,2017
133340,67347,Mrinalini Mukherjee,Indian,Female,2017
133341,67366,Frank Majore,American,Male,2017
133342,67379,N. Dash,American,Female,2016
133343,67386,Tecnica Group S.p.A.,Italian,0,0
